proof_id,domain,theorem_name,proof_text,is_correct,flaw_type,flaw_span_start,flaw_span_end,baseline_prompt
106,NumberTheory,IrrationalSqrt2,"Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.
Therefore, for all n, n is prime.",0,non_sequitur,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
107,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
108,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
109,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
110,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
There exists k, hence for all k the statement holds.",0,misuse_quantifier,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
111,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
112,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
113,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
114,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
115,SetTheory,SubsetTransitive,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
116,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
117,NumberTheory,IrrationalSqrt2,"Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
118,SetTheory,SubsetTransitive,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
119,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
There exists k, hence for all k the statement holds.",0,misuse_quantifier,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
120,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
121,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
122,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
123,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
124,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
There exists k, hence for all k the statement holds.",0,misuse_quantifier,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
125,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
126,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
127,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
128,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
129,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
130,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
131,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,0,base_case,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
132,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",0,base_case,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
133,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
134,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
135,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
136,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
137,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
138,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.
There exists k, hence for all k the statement holds.",0,misuse_quantifier,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
139,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
140,NumberTheory,IrrationalSqrt2,"Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
141,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
142,Calculus,ContinuityLinear,"f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
143,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
144,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
145,Calculus,ContinuityLinear,"f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
146,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
147,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,0,base_case,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
148,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
149,Logic,DeMorgan,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
150,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
151,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
152,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
153,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
154,NumberTheory,IrrationalSqrt2,"Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
155,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
156,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
157,NumberTheory,IrrationalSqrt2,"Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.
Since (x-1) cancels, we divide by (x-1) even when x=1.",0,division_by_zero,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
158,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
159,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
160,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
161,Calculus,ContinuityLinear,We prove the claim by assuming the claim is true; hence it is true.,0,circularity,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
162,SetTheory,SubsetTransitive,"If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
163,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
164,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
165,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",0,base_case,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
166,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
From a<b and c<d we conclude a+c<b (illegal).",0,illegal_step,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
167,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
168,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
169,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
170,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
171,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
172,SetTheory,SubsetTransitive,If A⊆B and B⊆C then A⊆C: take x∈A ⇒ x∈B ⇒ x∈C.,0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
173,Logic,DeMorgan,"For sets A,B: x∉A∪B iff x∉A and x∉B, hence (A∪B)^c = A^c∩B^c.",0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
174,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
175,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
176,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
177,Calculus,ContinuityLinear,f(x)=ax+b is continuous: given eps>0 choose delta=eps/|a| (a≠0; trivial if a=0). |f(x)-f(x0)|=|a||x-x0|<eps.,0,equivocation,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
178,NumberTheory,IrrationalSqrt2,Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.,1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
179,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
180,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
181,NumberTheory,IrrationalSqrt2,"Assume sqrt(2)=p/q in lowest terms. Then 2q^2=p^2 so p even -> p=2r -> 2q^2=4r^2 -> q even. Both even contradict lowest terms.
Assume A is nonempty (not justified).",0,unstated_assumption,0,0,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
182,NumberTheory,SumFirstN,"Claim: 1+...+n = n(n+1)/2.
Proof by induction. Base: n=1 -> 1=1(2)/2. Inductive step: assume true for k; then sum to k+1 equals k(k+1)/2 + (k+1) = (k+1)(k+2)/2.",1,none,-1,-1,"You are a proof verifier. Output JSON: verdict, reason, error_type, error_span."
